step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
20,CASH_OUT,192342.08,C1818618803,11442.0,0.0,C1006310562,3628.07,195970.15,0,0
397,CASH_OUT,207777.48,C1713331921,30250.0,0.0,C951388349,185576.31,393353.8,0,0
612,TRANSFER,11155.45,C944480548,11155.45,0.0,C3631299,0.0,0.0,1,0
335,DEBIT,4082.65,C750279988,50682.0,46599.35,C806029005,4184606.12,4188688.77,0,0
10,TRANSFER,343404.73,C2125057332,10958.0,0.0,C46947465,1637603.86,2839656.91,0,0
323,CASH_OUT,248532.3,C1166542787,1213.0,0.0,C1140418909,0.0,248532.3,0,0
236,CASH_OUT,28212.54,C148790119,22220.0,0.0,C1987180814,129932.98,158145.52,0,0
349,PAYMENT,2230.64,C1904014268,0.0,0.0,M1099565702,0.0,0.0,0,0
351,CASH_OUT,91647.24,C1103892920,0.0,0.0,C1857547706,124724.89,216372.14,0,0
202,PAYMENT,10520.72,C776594121,5357.0,0.0,M471252796,0.0,0.0,0,0
350,CASH_OUT,283279.62,C1841076743,0.0,0.0,C493735036,2107128.92,2390408.54,0,0
178,TRANSFER,1462666.48,C590153946,0.0,0.0,C337595956,2171768.13,3634434.61,0,0
255,PAYMENT,305.92,C1225688109,0.0,0.0,M1305974634,0.0,0.0,0,0
153,CASH_OUT,54818.97,C1020449597,574.0,0.0,C1700543499,621901.0,676719.97,0,0
137,PAYMENT,2187.54,C87337410,147580.0,145392.46,M1106633569,0.0,0.0,0,0
139,CASH_IN,50224.33,C1881604785,496000.0,546224.33,C1006040991,203631.94,153407.61,0,0
184,PAYMENT,12617.83,C1740075827,38319.11,25701.28,M1836023773,0.0,0.0,0,0
217,PAYMENT,4190.16,C623810923,3696.0,0.0,M689750966,0.0,0.0,0,0
554,TRANSFER,2689.43,C1733605801,2689.43,0.0,C1430622047,0.0,0.0,1,0
300,CASH_OUT,993.5,C1671753410,0.0,0.0,C1470857510,633093.84,634087.34,0,0
44,CASH_IN,295380.05,C1497240155,1621461.29,1916841.34,C984847201,479321.75,183941.7,0,0
137,CASH_OUT,37750.43,C2125279949,0.0,0.0,C1242586395,7143083.66,7180834.09,0,0
187,CASH_IN,3968.48,C397518913,2508088.43,2512056.91,C1404167191,311865.75,307897.27,0,0
139,PAYMENT,6629.5,C926160350,50116.0,43486.5,M949478347,0.0,0.0,0,0
303,CASH_OUT,322585.04,C1362065573,322585.04,0.0,C1626419291,44013.15,366598.2,1,0
680,CASH_OUT,2651994.1,C1963804586,2651994.1,0.0,C621396903,0.0,2651994.1,1,0
45,PAYMENT,2983.45,C1591870063,722036.82,719053.38,M1265852734,0.0,0.0,0,0
486,CASH_OUT,4505012.56,C1075946907,4505012.56,0.0,C1978376659,0.0,4505012.56,1,0
657,TRANSFER,24853.41,C1934228765,24853.41,0.0,C1515275129,0.0,0.0,1,0
352,CASH_IN,108496.43,C1821409808,110504.0,219000.43,C1076479281,3643141.17,3534644.74,0,0
12,CASH_OUT,224070.93,C405399264,2660.0,0.0,C321820425,0.0,224070.93,0,0
177,PAYMENT,624.56,C1882577829,10554.09,9929.53,M1178858910,0.0,0.0,0,0
131,CASH_OUT,183118.8,C867035010,99185.33,0.0,C1170535939,527981.24,711100.04,0,0
283,PAYMENT,28251.81,C455633065,44083.32,15831.52,M1592926699,0.0,0.0,0,0
402,CASH_OUT,317180.2,C67049339,8425.0,0.0,C1037002507,2612730.36,2929910.56,0,0
308,PAYMENT,13550.11,C146724257,70215.0,56664.89,M1806635303,0.0,0.0,0,0
306,CASH_OUT,186032.39,C818211732,21159.0,0.0,C557310500,846864.46,1032896.85,0,0
374,CASH_OUT,39595.83,C1925832583,46433.0,6837.17,C1556435331,984757.07,1248639.26,0,0
210,PAYMENT,5215.5,C188725096,20418.0,15202.5,M339863006,0.0,0.0,0,0
138,CASH_OUT,35473.88,C1885435738,0.0,0.0,C2013184043,129945.33,165419.21,0,0
252,TRANSFER,388970.22,C450378697,0.0,0.0,C93442780,407850.66,796820.88,0,0
137,PAYMENT,14963.14,C337199134,0.0,0.0,M685502101,0.0,0.0,0,0
398,CASH_IN,110926.26,C1433156707,13688175.51,13799101.78,C1464404988,757949.22,647022.96,0,0
211,CASH_IN,40840.73,C1555222915,1002127.41,1042968.14,C991296503,742885.48,702044.75,0,0
233,PAYMENT,4832.46,C1457180620,245146.22,240313.76,M89157949,0.0,0.0,0,0
180,PAYMENT,8394.24,C1392033610,0.0,0.0,M1067688052,0.0,0.0,0,0
90,TRANSFER,134515.36,C1087234685,134515.36,0.0,C271149484,0.0,0.0,1,0
258,CASH_OUT,303503.96,C494184200,30866.0,0.0,C1931276161,0.0,303503.96,0,0
546,CASH_OUT,84171.71,C660062809,0.0,0.0,C122996387,157729.43,241901.14,0,0
59,CASH_OUT,3857176.83,C1585480308,3857176.83,0.0,C78663667,228541.62,4085718.45,1,0
302,PAYMENT,22256.77,C520711255,1373.0,0.0,M118663238,0.0,0.0,0,0
350,CASH_OUT,375933.54,C1488532107,50828.0,0.0,C732898528,0.0,375933.54,0,0
178,CASH_OUT,107658.83,C2143687239,73367.0,0.0,C1859211315,10642373.5,10750032.33,0,0
482,CASH_OUT,1059347.56,C1625110990,1059347.56,0.0,C1705027319,234543.3,1293890.85,1,0
181,CASH_IN,366926.08,C1017794987,2116503.85,2483429.93,C1079919528,2423102.67,2056176.58,0,0
302,PAYMENT,31184.87,C1023518284,117492.0,86307.13,M1719017361,0.0,0.0,0,0
238,PAYMENT,2960.49,C21202164,597218.37,594257.87,M793809675,0.0,0.0,0,0
278,CASH_IN,117970.23,C1280881758,500.0,118470.23,C409856589,1116086.24,998116.01,0,0
333,PAYMENT,21616.05,C1262922507,12773.0,0.0,M1823655024,0.0,0.0,0,0
18,CASH_IN,172491.02,C596135908,20393.0,192884.02,C1389472197,0.0,0.0,0,0
345,PAYMENT,13408.78,C930298689,0.0,0.0,M359614724,0.0,0.0,0,0
254,PAYMENT,11998.61,C12603274,0.0,0.0,M134136155,0.0,0.0,0,0
138,PAYMENT,12294.19,C1389250944,56642.0,44347.81,M939596253,0.0,0.0,0,0
226,CASH_OUT,199196.43,C1094747489,5945.0,0.0,C824285986,1039565.59,1238762.01,0,0
205,TRANSFER,750350.0,C239892031,36257.0,0.0,C1702064162,0.0,750350.0,0,0
299,CASH_IN,406884.9,C1185445242,94131.0,501015.9,C345835301,599149.31,192264.41,0,0
179,CASH_OUT,251237.28,C1105943104,5051.0,0.0,C1030210915,0.0,251237.28,0,0
256,CASH_IN,266907.29,C1800295397,907908.89,1174816.18,C2064897338,812783.23,545875.94,0,0
332,TRANSFER,155011.08,C1562880403,0.0,0.0,C197381112,200379.26,355390.34,0,0
306,PAYMENT,16168.63,C805342028,68602.2,52433.57,M824547207,0.0,0.0,0,0
20,PAYMENT,1769.25,C1794960552,0.0,0.0,M351493347,0.0,0.0,0,0
41,CASH_IN,198168.64,C1125483284,310.0,198478.64,C11017312,82245.3,0.0,0,0
608,CASH_OUT,277048.48,C1001765380,277048.48,0.0,C1602457625,0.0,277048.48,1,0
356,CASH_OUT,146628.44,C175971150,15466.0,0.0,C1358911371,6254886.98,6401515.42,0,0
162,TRANSFER,260155.69,C1723992802,20621.0,0.0,C502984271,222181.59,482337.29,0,0
82,CASH_OUT,5338583.38,C1913306809,5338583.38,0.0,C343563320,31250.62,5369834.0,1,0
214,CASH_IN,100108.82,C1729851323,17939072.91,18039181.74,C2034159951,3153842.82,3053734.0,0,0
277,CASH_IN,159374.27,C1517755417,3720399.45,3879773.71,C202886969,540430.68,381056.41,0,0
33,CASH_OUT,64521.44,C1347634485,7773.0,0.0,C507757518,0.0,64521.44,0,0
16,CASH_OUT,75733.66,C833762227,0.0,0.0,C1600482127,2636301.16,2712034.82,0,0
690,CASH_OUT,320843.29,C361644522,75248.0,0.0,C574725020,82301.57,403144.85,0,0
408,CASH_OUT,313936.67,C175684535,313936.67,0.0,C244995848,1145802.52,1459739.19,1,0
281,CASH_IN,33456.94,C217326032,22360203.57,22393660.51,C448172558,117435.01,83978.07,0,0
230,PAYMENT,2712.65,C1181703615,8115.0,5402.35,M270727205,0.0,0.0,0,0
217,TRANSFER,92057.19,C961544544,92057.19,0.0,C1243210934,0.0,0.0,1,0
179,PAYMENT,16213.64,C1861849719,16105.0,0.0,M575051637,0.0,0.0,0,0
168,PAYMENT,8270.33,C2106728141,21166.0,12895.67,M1520226115,0.0,0.0,0,0
308,CASH_OUT,51743.93,C133301496,13257.0,0.0,C539557708,34410.32,86154.25,0,0
276,PAYMENT,6277.12,C51497574,31352.0,25074.88,M852464451,0.0,0.0,0,0
38,CASH_OUT,21367.0,C1032400193,21367.0,0.0,C760883565,898934.02,920301.02,1,0
99,TRANSFER,286670.9,C2005707747,286670.9,0.0,C1830145397,0.0,0.0,1,0
11,CASH_OUT,146253.5,C197460374,0.0,0.0,C1851336450,462770.47,798215.24,0,0
14,PAYMENT,3012.21,C614661945,6422.0,3409.79,M1348951733,0.0,0.0,0,0
133,PAYMENT,21181.95,C91668649,0.0,0.0,M676488996,0.0,0.0,0,0
138,CASH_IN,181997.94,C395579072,3287514.12,3469512.06,C733652532,259076.32,77078.38,0,0
235,PAYMENT,22667.54,C1689262607,99888.0,77220.46,M1601001950,0.0,0.0,0,0
285,CASH_IN,238686.22,C1066829952,150595.0,389281.22,C942552897,89318.78,0.0,0,0
181,CASH_OUT,67168.47,C567170408,0.0,0.0,C1632296290,79158.35,146326.81,0,0
253,TRANSFER,1337284.92,C1974226179,391128.25,0.0,C1369232867,2858493.0,4195777.92,0,0
207,PAYMENT,9511.65,C599171266,20926.0,11414.35,M729377539,0.0,0.0,0,0
397,CASH_OUT,40608.77,C1209150261,39302.0,0.0,C1639458048,0.0,40608.77,0,0
386,TRANSFER,10000000.0,C1499124218,21975271.77,11975271.77,C430952051,0.0,0.0,1,0
44,PAYMENT,3891.09,C619067323,0.0,0.0,M587137945,0.0,0.0,0,0
209,CASH_OUT,23317.97,C1316280405,0.0,0.0,C1838372138,583113.74,606431.7,0,0
401,PAYMENT,10472.31,C171882736,0.0,0.0,M1326240185,0.0,0.0,0,0
132,TRANSFER,1400472.01,C926121167,1400472.01,0.0,C516391420,0.0,0.0,1,0
355,CASH_OUT,63408.36,C2122140270,0.0,0.0,C1595187195,512029.52,575437.88,0,0
279,CASH_IN,14569.25,C229814028,7629228.57,7643797.82,C873242616,445679.37,431110.12,0,0
257,PAYMENT,9336.26,C328385108,0.0,0.0,M188426516,0.0,0.0,0,0
201,CASH_OUT,124579.36,C1243268699,26907.0,0.0,C229766127,694731.47,819310.83,0,0
307,CASH_OUT,427144.96,C2061839214,0.0,0.0,C419145102,600048.03,1027192.99,0,0
39,CASH_IN,325436.04,C2049688176,20897.0,346333.04,C75732896,0.0,0.0,0,0
39,CASH_IN,126017.96,C1829389555,4310760.3,4436778.25,C1870237274,9411757.23,9285739.27,0,0
8,CASH_OUT,31113.76,C1750986636,32261.0,1147.24,C1062630352,72755.0,103868.76,0,0
166,TRANSFER,1803411.53,C660401037,1803411.53,0.0,C1657963478,0.0,0.0,1,0
11,PAYMENT,15931.43,C1422640932,7140.0,0.0,M175539277,0.0,0.0,0,0
214,CASH_IN,201070.39,C277078083,198.0,201268.39,C655001004,0.0,0.0,0,0
41,PAYMENT,13315.32,C46391881,0.0,0.0,M190730660,0.0,0.0,0,0
187,CASH_IN,122538.71,C608028741,29699931.68,29822470.39,C1781887310,136864.69,14325.97,0,0
202,TRANSFER,255424.36,C775397072,2035.0,0.0,C409974654,1514594.43,1770018.79,0,0
302,CASH_OUT,1011249.64,C159267828,1011249.64,0.0,C640332215,56305.88,1067555.52,1,0
10,CASH_OUT,88580.33,C1730351647,24773.0,0.0,C946263262,719484.25,1004423.4,0,0
138,PAYMENT,543.73,C1430447990,198767.36,198223.64,M1923456749,0.0,0.0,0,0
260,CASH_IN,57657.87,C544546012,10486.0,68143.87,C1361751857,13463.03,0.0,0,0
212,PAYMENT,5309.29,C74621781,0.0,0.0,M913172306,0.0,0.0,0,0
356,PAYMENT,1780.72,C1065964967,98750.67,96969.94,M219975282,0.0,0.0,0,0
380,CASH_IN,148045.91,C11080673,150649.0,298694.91,C9232234,265258.99,117213.07,0,0
481,TRANSFER,832811.84,C1215783470,832811.84,0.0,C1131260473,0.0,0.0,1,0
405,PAYMENT,14900.14,C206292115,53374.0,38473.86,M899260826,0.0,0.0,0,0
330,PAYMENT,22170.36,C1757366341,0.0,0.0,M1552680522,0.0,0.0,0,0
179,CASH_OUT,11819.36,C1418285898,24263.36,12444.0,C616504460,141242.33,153061.68,0,0
43,CASH_OUT,134197.35,C1555746112,0.0,0.0,C228535490,312431.63,446628.98,0,0
211,PAYMENT,3363.02,C150226503,56124.0,52760.98,M906538621,0.0,0.0,0,0
347,CASH_IN,174591.75,C1141371058,10553827.97,10728419.72,C594175928,195887.96,21296.21,0,0
371,CASH_IN,296826.48,C888440990,52704.0,349530.48,C2098823073,20582.32,0.0,0,0
308,CASH_IN,343974.31,C209636810,4080375.46,4424349.77,C1675148615,2217983.45,1874009.14,0,0
374,CASH_OUT,237342.17,C1182724392,0.0,0.0,C831114080,385563.73,622905.9,0,0
354,PAYMENT,10444.31,C1604933324,19806.0,9361.69,M961364548,0.0,0.0,0,0
285,PAYMENT,21974.81,C2101937243,0.0,0.0,M1972213802,0.0,0.0,0,0
16,CASH_OUT,159345.53,C1262562775,0.0,0.0,C932028064,1104759.0,1605562.38,0,0
302,PAYMENT,3650.33,C168771988,0.0,0.0,M2081509759,0.0,0.0,0,0
45,CASH_OUT,84073.85,C1478714399,14996.0,0.0,C826845472,311266.45,395340.3,0,0
14,PAYMENT,22.26,C1778020089,255.0,232.74,M1158800877,0.0,0.0,0,0
80,CASH_OUT,173782.59,C2085532500,173782.59,0.0,C1628486398,3272453.63,3446236.22,1,0
182,CASH_IN,46178.58,C2005654882,34068.0,80246.58,C763096669,0.0,0.0,0,0
363,TRANSFER,2115503.99,C34164934,2115503.99,0.0,C76366495,0.0,0.0,1,0
419,TRANSFER,426323.38,C73136408,426323.38,0.0,C684702982,0.0,0.0,1,0
41,PAYMENT,549.03,C284235067,30454.0,29904.97,M11358559,0.0,0.0,0,0
37,CASH_OUT,7689.51,C822848190,0.0,0.0,C604159813,569718.55,577408.06,0,0
47,CASH_OUT,61487.67,C2064498880,61487.67,0.0,C1457751793,0.0,61487.67,1,0
131,CASH_IN,70012.98,C226573457,1593570.13,1663583.11,C1353165509,590305.18,520292.21,0,0
227,PAYMENT,18772.58,C1647421983,0.0,0.0,M1235956392,0.0,0.0,0,0
43,CASH_OUT,241446.41,C1707313132,0.0,0.0,C649297607,265473.36,354581.62,0,0
324,CASH_OUT,40097.95,C1132690165,20413.0,0.0,C971912919,0.0,40097.95,0,0
569,CASH_IN,298195.45,C364935959,2941814.04,3240009.5,C71566140,1040468.07,742272.62,0,0
569,CASH_IN,57252.2,C2023036342,2135270.12,2192522.31,C22534409,93277.38,36025.18,0,0
129,PAYMENT,7964.68,C1639842675,0.0,0.0,M981897723,0.0,0.0,0,0
104,CASH_OUT,803794.53,C1366228179,803794.53,0.0,C190485576,305482.84,1109277.37,1,0
258,TRANSFER,140540.86,C469332498,0.0,0.0,C2012266745,157713.83,298254.69,0,0
6,PAYMENT,7463.22,C143751348,9071.0,1607.78,M1551722332,0.0,0.0,0,0
398,CASH_IN,160387.96,C625532523,9666023.68,9826411.65,C1728589416,858501.91,698113.95,0,0
235,CASH_OUT,4406.92,C269917655,11264.0,6857.08,C614033530,416098.7,420505.62,0,0
113,TRANSFER,314976.75,C846061626,314976.75,0.0,C314158626,0.0,0.0,1,0
181,TRANSFER,410299.86,C364474699,410299.86,0.0,C1549220926,0.0,0.0,1,0
256,TRANSFER,1013978.0,C1563002588,0.0,0.0,C494114680,1935918.4,2949896.39,0,0
290,CASH_OUT,559565.82,C1760459612,559565.82,0.0,C1179364463,310264.17,869829.99,1,0
186,CASH_IN,216260.61,C500425736,134286.0,350546.61,C642981523,824013.73,607753.12,0,0
34,CASH_OUT,286273.75,C1544630004,0.0,0.0,C927654211,1189125.51,1475399.26,0,0
140,CASH_IN,167195.49,C2048622309,3041455.32,3208650.81,C1976848122,1112457.54,945262.05,0,0
381,PAYMENT,761.75,C1962130111,21490.0,20728.25,M1427372299,0.0,0.0,0,0
382,PAYMENT,15517.81,C1814089719,231.0,0.0,M2007467186,0.0,0.0,0,0
404,CASH_OUT,1775.31,C2046253920,113042.0,111266.69,C116323500,0.0,1775.31,0,0
326,CASH_OUT,618381.01,C1411461059,618381.01,0.0,C2146664506,856512.38,1474893.39,1,0
159,PAYMENT,7433.87,C280289316,102588.0,95154.13,M1276021054,0.0,0.0,0,0
213,PAYMENT,4128.88,C213478383,9731.34,5602.46,M1481589950,0.0,0.0,0,0
305,CASH_IN,770.76,C1229708376,9180437.87,9181208.63,C1241804528,22801.51,22030.75,0,0
46,PAYMENT,10727.95,C816815275,50735.0,40007.05,M1570360775,0.0,0.0,0,0
302,TRANSFER,507199.9,C1781013776,0.0,0.0,C1862988011,760044.73,1267244.63,0,0
311,PAYMENT,3561.38,C1037917572,123312.0,119750.62,M1402627314,0.0,0.0,0,0
38,PAYMENT,7483.52,C457836238,0.0,0.0,M156741556,0.0,0.0,0,0
400,PAYMENT,4.12,C1071138458,23928.0,23923.88,M116974836,0.0,0.0,0,0
380,CASH_IN,188287.33,C1400846055,3051119.19,3239406.52,C767023217,1005178.52,816891.2,0,0
354,CASH_OUT,256437.09,C374463900,0.0,0.0,C2077456149,475940.16,732377.25,0,0
385,CASH_OUT,627088.33,C1637164849,627088.33,0.0,C1984867155,594476.39,1221564.72,1,0
128,TRANSFER,4483868.79,C1664723459,4483868.79,0.0,C366674827,0.0,0.0,1,0
656,TRANSFER,9468064.05,C554608123,9468064.05,0.0,C532377290,0.0,0.0,1,0
332,CASH_OUT,198376.19,C1907096222,242.0,0.0,C1960324461,0.0,198376.19,0,0
141,CASH_OUT,178677.49,C2049543015,49817.0,0.0,C60942339,251979.6,430657.09,0,0
325,PAYMENT,23912.42,C1098330356,21418.0,0.0,M1966104917,0.0,0.0,0,0
54,CASH_OUT,1350574.58,C414078193,1350574.58,0.0,C907833742,2925591.98,4276166.57,1,0
588,CASH_IN,47438.19,C431580867,1792716.03,1840154.22,C42562687,260084.1,212645.91,0,0
211,CASH_IN,70650.47,C582259423,30243.0,100893.47,C381855260,116336.0,0.0,0,0
330,CASH_OUT,166189.82,C1150480568,0.0,0.0,C199936059,1284263.23,1450453.05,0,0
304,PAYMENT,1767.97,C372652740,0.0,0.0,M939177066,0.0,0.0,0,0
255,CASH_IN,147571.78,C1199141610,273.0,147844.78,C230859654,0.0,0.0,0,0
522,PAYMENT,19185.07,C1758975852,0.0,0.0,M2096976808,0.0,0.0,0,0
304,CASH_IN,88254.06,C615882308,549.0,88803.06,C944835031,1257029.63,1168775.57,0,0
234,CASH_OUT,120385.1,C499322618,120385.1,0.0,C1596015733,0.0,120385.1,1,0
374,PAYMENT,5252.99,C2013728264,374904.24,369651.25,M1389801267,0.0,0.0,0,0
360,PAYMENT,11523.47,C172937307,0.0,0.0,M260705125,0.0,0.0,0,0
251,PAYMENT,11496.72,C1163747344,2819.0,0.0,M310363947,0.0,0.0,0,0
724,TRANSFER,309488.9,C296795076,309488.9,0.0,C658980177,0.0,0.0,1,0
330,CASH_OUT,382726.83,C673894862,31931.0,0.0,C1074043455,18533.09,401259.91,0,0
230,CASH_IN,74493.89,C1032463181,11651.0,86144.89,C876573165,0.0,0.0,0,0
134,CASH_IN,115806.42,C493695177,7138370.0,7254176.42,C497413886,274338.25,158531.83,0,0
229,PAYMENT,15252.71,C1296964610,218247.0,202994.29,M134853235,0.0,0.0,0,0
40,CASH_IN,243895.15,C1310795799,11619481.4,11863376.55,C658142470,2593322.35,2349427.21,0,0
347,CASH_OUT,307764.32,C902431790,98.0,0.0,C403203523,2489238.81,2797003.13,0,0
207,CASH_IN,153228.94,C996002296,7204061.55,7357290.49,C1014141540,235164.51,81935.56,0,0
300,PAYMENT,18785.8,C1727981089,29876.0,11090.2,M315734022,0.0,0.0,0,0
370,CASH_OUT,148334.27,C2124553873,0.0,0.0,C1770152991,149929.96,298264.23,0,0
253,CASH_IN,4581.37,C210668604,2724013.17,2728594.55,C1176744178,495964.47,491383.09,0,0
305,CASH_OUT,287467.21,C1652676279,106245.0,0.0,C1688743824,160031.85,447499.06,0,0
619,CASH_OUT,8802.62,C1337912465,202931.0,194128.38,C859449738,18014.0,26816.62,0,0
163,CASH_IN,86607.53,C2138621626,133.0,86740.53,C2120930080,315709.24,229101.71,0,0
187,CASH_OUT,296192.63,C1617193834,459.0,0.0,C652762601,477560.8,773753.42,0,0
673,TRANSFER,645104.5,C986606051,645104.5,0.0,C175407589,0.0,0.0,1,0
296,CASH_OUT,40593.23,C1911506122,40593.23,0.0,C1767820890,173347.8,213941.02,1,0
402,CASH_OUT,112712.21,C1855969546,0.0,0.0,C2081590566,1456168.84,1568881.06,0,0
65,TRANSFER,701168.78,C1422133318,701168.78,0.0,C548676992,0.0,0.0,1,0
275,CASH_OUT,214774.7,C1334523507,0.0,0.0,C1366821803,839736.78,1054511.48,0,0
324,PAYMENT,16984.64,C1696180636,264946.23,247961.59,M652840421,0.0,0.0,0,0
161,CASH_OUT,53583.12,C2110989860,10029.0,0.0,C780635644,353024.2,406607.32,0,0
303,PAYMENT,8379.24,C855469711,19018.0,10638.76,M1151827668,0.0,0.0,0,0
723,TRANSFER,1232697.94,C981935704,1232697.94,0.0,C786585564,0.0,0.0,1,0
324,PAYMENT,2354.44,C991649752,40072.0,37717.56,M1442337399,0.0,0.0,0,0
180,CASH_OUT,113382.27,C1135194061,20453.0,0.0,C906325227,2935218.73,3048601.0,0,0
250,CASH_IN,301899.11,C1077927854,5013621.9,5315521.01,C252944821,1454269.29,1147109.55,0,0
308,PAYMENT,25487.77,C1009089228,50905.0,25417.23,M1185734952,0.0,0.0,0,0
284,CASH_OUT,282890.13,C975639122,99726.0,0.0,C2051203950,0.0,282890.13,0,0
157,CASH_IN,100822.68,C450096211,4742837.79,4843660.47,C1237022946,1522880.55,1422057.87,0,0
137,PAYMENT,18429.2,C1557275713,40865.61,22436.42,M1319129278,0.0,0.0,0,0
691,CASH_OUT,252004.88,C715317161,11105.0,0.0,C1623134404,747227.5,999232.38,0,0
329,PAYMENT,13735.2,C550615664,44000.0,30264.8,M1074460318,0.0,0.0,0,0
231,CASH_IN,39541.69,C1786682178,584231.03,623772.72,C938011380,42352.72,2811.03,0,0
331,PAYMENT,3430.21,C313308750,49738.0,46307.79,M1421254580,0.0,0.0,0,0
232,CASH_OUT,76730.74,C1065461822,0.0,0.0,C1712299838,1651933.28,1388557.45,0,0
224,TRANSFER,107351.33,C1345101920,107351.33,0.0,C2138212554,0.0,0.0,1,0
686,CASH_IN,377408.33,C1340644282,150.0,377558.33,C214751008,5417.3,0.0,0,0
288,PAYMENT,73519.44,C1945511416,80412.0,6892.56,M489249611,0.0,0.0,0,0
378,PAYMENT,7565.03,C1448628781,0.0,0.0,M2044005262,0.0,0.0,0,0
153,CASH_IN,338822.76,C1271283129,1078.0,339900.76,C1554835700,80158.09,0.0,0,0
136,CASH_IN,3353.68,C104008918,30571688.11,30575041.78,C1931758887,483558.33,480204.65,0,0
252,CASH_OUT,381324.06,C1311939684,0.0,0.0,C212840933,3497942.62,4741916.25,0,0
165,PAYMENT,8216.61,C57269129,10363.0,2146.39,M1598498502,0.0,0.0,0,0
132,CASH_OUT,433853.7,C1604330604,0.0,0.0,C842931360,1354800.2,1599785.48,0,0
46,PAYMENT,4435.89,C1947013490,35460.0,31024.11,M276394315,0.0,0.0,0,0
717,CASH_OUT,6512846.44,C1850890702,6512846.44,0.0,C944966910,132217.8,6645064.24,1,0
163,CASH_OUT,22937.28,C1199178683,285.0,0.0,C1167586002,1295448.92,1318386.19,0,0
164,PAYMENT,3132.89,C173057089,0.0,0.0,M1783637099,0.0,0.0,0,0
608,PAYMENT,12419.69,C1609558082,0.0,0.0,M929506328,0.0,0.0,0,0
403,CASH_OUT,33502.17,C911251168,0.0,0.0,C381589973,416362.12,449864.29,0,0
307,PAYMENT,9419.29,C1749687666,298062.0,288642.71,M639397945,0.0,0.0,0,0
254,PAYMENT,20174.59,C156913963,21637.0,1462.41,M148772028,0.0,0.0,0,0
505,PAYMENT,69.97,C1279803471,6032.0,5962.03,M883780429,0.0,0.0,0,0
408,TRANSFER,398724.6,C1731018841,398724.6,0.0,C956479425,0.0,0.0,1,0
355,CASH_IN,8571.57,C178226078,23389624.53,23398196.11,C1328123791,1320424.51,1311852.94,0,0
374,CASH_OUT,700523.69,C2113506271,700523.69,0.0,C1469541574,1633037.51,2333561.21,1,0
103,CASH_OUT,639468.22,C765437817,639468.22,0.0,C799703422,185390.74,824858.96,1,0
183,CASH_OUT,58022.58,C1139072116,40237.0,0.0,C1974261638,181052.66,239075.24,0,0
36,CASH_OUT,218555.12,C1005626392,85347.0,0.0,C1969389503,0.0,218555.12,0,0
160,CASH_IN,233827.19,C1159710789,3856807.74,4090634.94,C239700190,809425.75,575598.55,0,0
486,CASH_OUT,214793.32,C852832309,214793.32,0.0,C781959592,0.0,214793.32,1,0
204,CASH_OUT,334246.89,C1534207103,0.0,0.0,C1248539702,8475046.9,8809293.8,0,0
317,TRANSFER,223228.11,C204083284,223228.11,0.0,C1120953259,0.0,0.0,1,0
400,CASH_OUT,177050.81,C766321323,20603.0,0.0,C610697445,0.0,177050.81,0,0
226,PAYMENT,13140.61,C901886359,23655.0,10514.39,M2002492730,0.0,0.0,0,0
206,PAYMENT,4461.8,C1542051776,102288.0,97826.2,M179928755,0.0,0.0,0,0
282,CASH_IN,112742.61,C102884170,21673.0,134415.61,C1390227673,99681.53,0.0,0,0
260,PAYMENT,19350.58,C778417805,0.0,0.0,M1666660721,0.0,0.0,0,0
161,CASH_OUT,106838.91,C1805372037,0.0,0.0,C1140897997,1781334.25,1888173.16,0,0
276,CASH_IN,173897.59,C1938662599,10963.0,184860.59,C1178209069,512175.23,338277.64,0,0
11,CASH_OUT,352519.06,C361393263,10087.0,0.0,C1248539702,3866120.42,4855954.58,0,0
348,PAYMENT,10858.53,C442069868,211032.98,200174.45,M1665734530,0.0,0.0,0,0
15,CASH_OUT,115666.03,C974067584,0.0,0.0,C1623797532,1387866.9,1503532.93,0,0
19,CASH_IN,350711.93,C676380541,10420939.6,10771651.52,C214581584,3383419.87,3032707.94,0,0
182,CASH_IN,358820.98,C257575725,20855.0,379675.98,C2137602960,0.0,0.0,0,0
546,CASH_IN,143597.58,C2098433566,6532617.75,6676215.33,C882598825,199005.8,55408.22,0,0
19,CASH_OUT,186894.62,C935992390,0.0,0.0,C197049505,220772.62,261091.0,0,0
306,CASH_OUT,457971.28,C1005081824,0.0,0.0,C1768928086,1316629.44,1774600.72,0,0
546,CASH_OUT,99656.93,C387067753,99656.93,0.0,C258696334,0.0,99656.93,1,0
228,CASH_OUT,311062.66,C1542107213,0.0,0.0,C155404263,486022.11,797084.77,0,0
182,CASH_IN,208449.94,C1456677071,10595.0,219044.94,C2090733732,1240187.79,1031737.85,0,0
349,CASH_OUT,71390.75,C986120684,0.0,0.0,C768176638,3297241.27,3368632.02,0,0
182,CASH_OUT,277595.52,C483376294,557352.98,279757.46,C1276799180,47147.1,324742.62,0,0
210,CASH_OUT,56032.07,C13478436,10540.0,0.0,C167893965,101029.48,157061.54,0,0
119,PAYMENT,12280.44,C851392029,161316.0,149035.56,M678536013,0.0,0.0,0,0
332,CASH_OUT,152110.74,C966451116,49856.0,0.0,C1114371475,637657.99,789768.73,0,0
